eye02.occupancy,eye03.occupancy,eye04.occupancy,eye05.occupancy,eye09.occupancy,eye11.occupancy,eye.humidity.mean,eye.humidity.std,eye.humidity.median,eye.humidity.min,eye.humidity.max,eye.humidity.iqr,eye.light.mean,eye.light.std,eye.light.median,eye.light.min,eye.light.max,eye.light.iqr,eye.motion.mean,eye.motion.std,eye.motion.median,eye.motion.min,eye.motion.max,eye.motion.iqr,eye.temperature.mean,eye.temperature.std,eye.temperature.median,eye.temperature.min,eye.temperature.max,eye.temperature.iqr,gas.humidity.mean,gas.humidity.std,gas.humidity.median,gas.humidity.min,gas.humidity.max,gas.humidity.iqr,gas.light.mean,gas.light.std,gas.light.median,gas.light.min,gas.light.max,gas.light.iqr,gas.motion.mean,gas.motion.std,gas.motion.median,gas.motion.min,gas.motion.max,gas.motion.iqr,gas.temperature.mean,gas.temperature.std,gas.temperature.median,gas.temperature.min,gas.temperature.max,gas.temperature.iqr,voc.humidity.mean,voc.humidity.std,voc.humidity.median,voc.humidity.min,voc.humidity.max,voc.humidity.iqr,voc.light.mean,voc.light.std,voc.light.median,voc.light.min,voc.light.max,voc.light.iqr,voc.motion.mean,voc.motion.std,voc.motion.median,voc.motion.min,voc.motion.max,voc.motion.iqr,voc.temperature.mean,voc.temperature.std,voc.temperature.median,voc.temperature.min,voc.temperature.max,voc.temperature.iqr,gas.co2.mean,gas.co2.std,gas.co2.median,gas.co2.max,gas.co2.min,gas.co2.iqr,voc.tvoc.mean,voc.tvoc.std,voc.tvoc.median,voc.tvoc.max,voc.tvoc.min,voc.tvoc.iqr
0.0,0.0,2.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,22.75,22.75,22.75,22.75,22.75,22.75,0.0,0.0,0.0,0.0,0.0,0.0,1.82,1.82,1.82,1.82,1.82,1.82,21.75,21.75,21.75,21.75,21.75,21.75,127.75,127.75,127.75,127.75,127.75,127.75,0.0,0.0,0.0,0.0,0.0,0.0,3.57,3.57,3.57,3.57,3.57,3.57,6.0,6.0,6.0,6.0,6.0,6.0,586.0,586.0,586.0,586.0,586.0,586.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1.7,1.7,1.7,1.7,1031.33,731.73,804.0,2202.0,418.0,982.0,309.0,139.61,287.0,539.0,184.0,105.0
0.0,0.0,1.0,0.0,0.0,0.0,5.75,5.75,5.75,5.75,5.75,5.75,33.75,33.75,33.75,33.75,33.75,33.75,0.0,0.0,0.0,0.0,0.0,0.0,1.82,1.82,1.82,1.82,1.82,1.82,22.0,22.0,22.0,22.0,22.0,22.0,61.75,61.75,61.75,61.75,61.75,61.75,0.75,0.75,0.75,0.75,0.75,0.75,3.5,3.5,3.5,3.5,3.5,3.5,6.0,6.0,6.0,6.0,6.0,6.0,586.0,586.0,586.0,586.0,586.0,586.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1068.17,790.61,835.0,2383.0,423.0,982.25,300.6,150.17,286.0,544.0,157.0,114.0
0.0,0.0,2.0,0.0,0.0,0.0,5.5,5.5,5.5,5.5,5.5,5.5,107.5,107.5,107.5,107.5,107.5,107.5,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.75,1.75,1.75,1.75,1.75,22.0,22.0,22.0,22.0,22.0,22.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,3.48,3.48,3.48,3.48,3.48,6.0,6.0,6.0,6.0,6.0,6.0,589.0,589.0,589.0,589.0,589.0,589.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1.7,1.7,1.7,1.7,1098.83,828.23,885.5,2502.0,415.0,980.0,296.2,131.32,292.0,508.0,164.0,87.0
0.0,0.0,2.0,0.0,0.0,0.0,5.5,5.5,5.5,5.5,5.5,5.5,48.0,48.0,48.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,1.85,1.85,1.85,1.85,1.85,22.25,22.25,22.25,22.25,22.25,22.25,76.0,76.0,76.0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,3.48,3.48,3.48,3.48,3.48,6.0,6.0,6.0,6.0,6.0,6.0,560.0,560.0,560.0,560.0,560.0,560.0,2.0,2.0,2.0,2.0,2.0,2.0,1.7,1.7,1.7,1.7,1.7,1.7,1142.5,883.61,921.5,2686.0,422.0,957.25,295.6,134.78,288.0,511.0,161.0,104.0
0.0,0.0,1.0,0.0,0.0,0.0,5.5,5.5,5.5,5.5,5.5,5.5,70.25,70.25,70.25,70.25,70.25,70.25,0.0,0.0,0.0,0.0,0.0,0.0,1.77,1.77,1.77,1.77,1.77,1.77,20.75,20.75,20.75,20.75,20.75,20.75,74.75,74.75,74.75,74.75,74.75,74.75,0.0,0.0,0.0,0.0,0.0,0.0,3.45,3.45,3.45,3.45,3.45,3.45,5.0,5.0,5.0,5.0,5.0,5.0,589.0,589.0,589.0,589.0,589.0,589.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1.7,1.7,1.7,1.7,1155.17,916.98,929.0,2775.0,415.0,966.75,296.6,131.55,283.0,515.0,182.0,91.0
1.0,0.0,1.0,0.0,0.0,1.0,6.5,6.5,6.5,6.5,6.5,6.5,253.0,253.0,253.0,253.0,253.0,253.0,0.75,0.75,0.75,0.75,0.75,0.75,1.85,1.85,1.85,1.85,1.85,1.85,21.5,21.5,21.5,21.5,21.5,21.5,71.75,71.75,71.75,71.75,71.75,71.75,1.75,1.75,1.75,1.75,1.75,1.75,3.45,3.45,3.45,3.45,3.45,3.45,13.0,13.0,13.0,13.0,13.0,13.0,478.0,478.0,478.0,478.0,478.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.3,1.3,1.3,1.3,1189.17,961.31,942.0,2900.0,419.0,991.5,302.8,101.62,292.0,458.0,173.0,17.0
0.0,0.0,2.0,0.0,0.0,0.0,6.5,6.5,6.5,6.5,6.5,6.5,113.5,113.5,113.5,113.5,113.5,113.5,0.0,0.0,0.0,0.0,0.0,0.0,1.98,1.98,1.98,1.98,1.98,1.98,22.5,22.5,22.5,22.5,22.5,22.5,82.5,82.5,82.5,82.5,82.5,82.5,0.0,0.0,0.0,0.0,0.0,0.0,3.23,3.23,3.23,3.23,3.23,3.23,13.0,13.0,13.0,13.0,13.0,13.0,478.0,478.0,478.0,478.0,478.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,1.4,1.4,1.4,1145.0,828.81,965.5,2465.0,412.0,1098.75,294.0,79.11,297.0,387.0,172.0,48.0
0.0,0.0,2.0,0.0,0.0,0.0,6.25,6.25,6.25,6.25,6.25,6.25,109.5,109.5,109.5,109.5,109.5,109.5,0.0,0.0,0.0,0.0,0.0,0.0,1.98,1.98,1.98,1.98,1.98,1.98,22.5,22.5,22.5,22.5,22.5,22.5,90.25,90.25,90.25,90.25,90.25,90.25,0.75,0.75,0.75,0.75,0.75,0.75,3.27,3.27,3.27,3.27,3.27,3.27,13.0,13.0,13.0,13.0,13.0,13.0,468.0,468.0,468.0,468.0,468.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.3,1.3,1.3,1.3,1164.33,806.55,1002.5,2369.0,410.0,1148.75,300.6,87.15,292.0,404.0,175.0,82.0
1.0,0.0,2.0,0.0,0.0,1.0,6.5,6.5,6.5,6.5,6.5,6.5,201.5,201.5,201.5,201.5,201.5,201.5,3.0,3.0,3.0,3.0,3.0,3.0,1.92,1.92,1.92,1.92,1.92,1.92,22.75,22.75,22.75,22.75,22.75,22.75,129.25,129.25,129.25,129.25,129.25,129.25,0.75,0.75,0.75,0.75,0.75,0.75,3.2,3.2,3.2,3.2,3.2,3.2,13.0,13.0,13.0,13.0,13.0,13.0,462.0,462.0,462.0,462.0,462.0,462.0,3.0,3.0,3.0,3.0,3.0,3.0,1.3,1.3,1.3,1.3,1.3,1.3,1182.33,809.61,1049.5,2335.0,418.0,1241.25,297.4,80.21,308.0,383.0,171.0,61.0
1.0,0.0,0.0,0.0,0.0,1.0,6.5,6.5,6.5,6.5,6.5,6.5,66.0,66.0,66.0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,1.8,1.8,1.8,1.8,22.25,22.25,22.25,22.25,22.25,22.25,102.0,102.0,102.0,102.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,3.05,3.05,3.05,3.05,3.05,14.0,14.0,14.0,14.0,14.0,14.0,445.0,445.0,445.0,445.0,445.0,445.0,5.0,5.0,5.0,5.0,5.0,5.0,1.2,1.2,1.2,1.2,1.2,1.2,1198.5,809.96,1042.0,2338.0,420.0,1266.25,290.4,81.5,297.0,378.0,167.0,80.0
0.0,0.0,0.0,0.0,0.0,2.0,6.5,6.5,6.5,6.5,6.5,6.5,65.5,65.5,65.5,65.5,65.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,1.72,1.72,1.72,1.72,1.72,1.72,20.75,20.75,20.75,20.75,20.75,20.75,123.75,123.75,123.75,123.75,123.75,123.75,2.75,2.75,2.75,2.75,2.75,2.75,3.15,3.15,3.15,3.15,3.15,3.15,14.0,14.0,14.0,14.0,14.0,14.0,488.0,488.0,488.0,488.0,488.0,488.0,8.0,8.0,8.0,8.0,8.0,8.0,1.3,1.3,1.3,1.3,1.3,1.3,1250.33,777.47,1070.5,2314.0,465.0,1215.75,290.4,85.1,288.0,382.0,163.0,85.0
1.0,0.0,1.0,1.0,0.0,1.0,6.5,6.5,6.5,6.5,6.5,6.5,162.0,162.0,162.0,162.0,162.0,162.0,1.75,1.75,1.75,1.75,1.75,1.75,1.8,1.8,1.8,1.8,1.8,1.8,20.75,20.75,20.75,20.75,20.75,20.75,90.0,90.0,90.0,90.0,90.0,90.0,1.5,1.5,1.5,1.5,1.5,1.5,3.15,3.15,3.15,3.15,3.15,3.15,14.0,14.0,14.0,14.0,14.0,14.0,495.0,495.0,495.0,495.0,495.0,495.0,2.0,2.0,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,1254.33,763.22,1087.0,2340.0,452.0,1129.5,289.4,80.64,294.0,378.0,165.0,66.0
0.0,0.0,1.0,1.0,0.0,1.0,6.5,6.5,6.5,6.5,6.5,6.5,138.75,138.75,138.75,138.75,138.75,138.75,4.5,4.5,4.5,4.5,4.5,4.5,1.77,1.77,1.77,1.77,1.77,1.77,21.25,21.25,21.25,21.25,21.25,21.25,52.5,52.5,52.5,52.5,52.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,3.27,3.27,3.27,3.27,3.27,3.27,14.0,14.0,14.0,14.0,14.0,14.0,482.0,482.0,482.0,482.0,482.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.3,1.3,1.3,1.3,1286.67,794.56,1113.5,2356.0,446.0,1243.0,283.6,85.03,267.0,373.0,159.0,87.0
1.0,0.0,2.0,1.0,0.0,2.0,6.25,6.25,6.25,6.25,6.25,6.25,111.5,111.5,111.5,111.5,111.5,111.5,0.75,0.75,0.75,0.75,0.75,0.75,1.77,1.77,1.77,1.77,1.77,1.77,21.0,21.0,21.0,21.0,21.0,21.0,74.75,74.75,74.75,74.75,74.75,74.75,0.75,0.75,0.75,0.75,0.75,0.75,3.32,3.32,3.32,3.32,3.32,3.32,14.0,14.0,14.0,14.0,14.0,14.0,485.0,485.0,485.0,485.0,485.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.3,1.3,1.3,1.3,1321.67,801.22,1177.0,2357.0,448.0,1286.75,284.4,74.66,272.0,368.0,177.0,77.0
1.0,0.0,2.0,2.0,0.0,1.0,5.25,5.25,5.25,5.25,5.25,5.25,116.0,116.0,116.0,116.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1.7,1.7,1.7,1.7,21.0,21.0,21.0,21.0,21.0,21.0,54.0,54.0,54.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,3.28,3.28,3.28,3.28,3.28,14.0,14.0,14.0,14.0,14.0,14.0,475.0,475.0,475.0,475.0,475.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.3,1.3,1.3,1.3,1372.67,820.43,1249.5,2399.0,441.0,1320.5,286.8,72.56,270.0,368.0,185.0,79.0
0.0,0.0,2.0,1.0,0.0,1.0,5.75,5.75,5.75,5.75,5.75,5.75,145.75,145.75,145.75,145.75,145.75,145.75,2.25,2.25,2.25,2.25,2.25,2.25,1.7,1.7,1.7,1.7,1.7,1.7,20.5,20.5,20.5,20.5,20.5,20.5,57.0,57.0,57.0,57.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,3.35,3.35,3.35,3.35,3.35,14.0,14.0,14.0,14.0,14.0,14.0,313.0,313.0,313.0,313.0,313.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,1.5,1.5,1.5,1412.33,837.38,1376.5,2378.0,420.0,1364.5,290.2,68.85,279.0,367.0,197.0,88.0
0.0,0.0,2.0,1.0,0.0,2.0,6.5,6.5,6.5,6.5,6.5,6.5,139.25,139.25,139.25,139.25,139.25,139.25,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1.7,1.7,1.7,1.7,20.25,20.25,20.25,20.25,20.25,20.25,62.25,62.25,62.25,62.25,62.25,62.25,2.25,2.25,2.25,2.25,2.25,2.25,3.32,3.32,3.32,3.32,3.32,3.32,14.0,14.0,14.0,14.0,14.0,14.0,502.0,502.0,502.0,502.0,502.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.3,1.3,1.3,1.3,1475.83,852.89,1463.0,2504.0,435.0,1314.0,284.8,73.92,271.0,355.0,176.0,84.0
0.0,0.0,2.0,2.0,0.0,1.0,5.5,5.5,5.5,5.5,5.5,5.5,120.0,120.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,1.72,1.72,1.72,1.72,1.72,20.25,20.25,20.25,20.25,20.25,20.25,67.25,67.25,67.25,67.25,67.25,67.25,0.75,0.75,0.75,0.75,0.75,0.75,3.33,3.33,3.33,3.33,3.33,3.33,14.0,14.0,14.0,14.0,14.0,14.0,569.0,569.0,569.0,569.0,569.0,569.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,1.5,1.5,1.5,1445.5,807.57,1461.0,2366.0,422.0,1239.75,275.4,71.51,251.0,352.0,182.0,94.0
0.0,0.0,1.0,1.0,0.0,2.0,6.5,6.5,6.5,6.5,6.5,6.5,104.75,104.75,104.75,104.75,104.75,104.75,1.5,1.5,1.5,1.5,1.5,1.5,1.73,1.73,1.73,1.73,1.73,1.73,20.25,20.25,20.25,20.25,20.25,20.25,49.0,49.0,49.0,49.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,3.47,3.47,3.47,3.47,3.47,14.0,14.0,14.0,14.0,14.0,14.0,566.0,566.0,566.0,566.0,566.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,1.5,1.5,1.5,1449.17,820.17,1453.5,2370.0,417.0,1288.0,277.4,77.31,261.0,361.0,174.0,103.0
0.0,0.0,1.0,1.0,0.0,2.0,6.5,6.5,6.5,6.5,6.5,6.5,87.25,87.25,87.25,87.25,87.25,87.25,0.0,0.0,0.0,0.0,0.0,0.0,1.57,1.57,1.57,1.57,1.57,1.57,20.25,20.25,20.25,20.25,20.25,20.25,54.75,54.75,54.75,54.75,54.75,54.75,0.0,0.0,0.0,0.0,0.0,0.0,3.38,3.38,3.38,3.38,3.38,3.38,14.0,14.0,14.0,14.0,14.0,14.0,556.0,556.0,556.0,556.0,556.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.6,1.6,1.6,1.6,1491.17,844.4,1522.0,2504.0,406.0,1240.25,274.6,70.6,250.0,359.0,184.0,84.0
0.0,0.0,2.0,1.0,0.0,2.0,5.75,5.75,5.75,5.75,5.75,5.75,147.5,147.5,147.5,147.5,147.5,147.5,0.0,0.0,0.0,0.0,0.0,0.0,1.83,1.83,1.83,1.83,1.83,1.83,19.25,19.25,19.25,19.25,19.25,19.25,73.5,73.5,73.5,73.5,73.5,73.5,1.5,1.5,1.5,1.5,1.5,1.5,3.45,3.45,3.45,3.45,3.45,3.45,14.0,14.0,14.0,14.0,14.0,14.0,488.0,488.0,488.0,488.0,488.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1.7,1.7,1.7,1.7,1529.17,888.89,1587.0,2643.0,392.0,1280.0,278.8,73.7,289.0,352.0,167.0,82.0
1.0,0.0,1.0,0.0,0.0,2.0,5.75,5.75,5.75,5.75,5.75,5.75,90.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,1.85,1.85,1.85,1.85,1.85,20.0,20.0,20.0,20.0,20.0,20.0,78.75,78.75,78.75,78.75,78.75,78.75,0.0,0.0,0.0,0.0,0.0,0.0,3.35,3.35,3.35,3.35,3.35,3.35,14.0,14.0,14.0,14.0,14.0,14.0,445.0,445.0,445.0,445.0,445.0,445.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,1.7,1.7,1.7,1.7,1.7,1551.33,923.58,1623.5,2764.0,405.0,1319.75,281.6,68.63,287.0,350.0,184.0,93.0
1.0,0.0,1.0,0.0,0.0,1.0,5.75,5.75,5.75,5.75,5.75,5.75,118.5,118.5,118.5,118.5,118.5,118.5,3.75,3.75,3.75,3.75,3.75,3.75,1.93,1.93,1.93,1.93,1.93,1.93,19.25,19.25,19.25,19.25,19.25,19.25,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,3.28,3.28,3.28,3.28,3.28,14.0,14.0,14.0,14.0,14.0,14.0,458.0,458.0,458.0,458.0,458.0,458.0,3.0,3.0,3.0,3.0,3.0,3.0,1.7,1.7,1.7,1.7,1.7,1.7,1575.83,923.02,1658.5,2783.0,424.0,1325.5,282.0,67.17,293.0,346.0,184.0,89.0
0.0,0.0,1.0,0.0,0.0,2.0,5.75,5.75,5.75,5.75,5.75,5.75,82.0,82.0,82.0,82.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,2.15,2.15,2.15,2.15,2.15,19.25,19.25,19.25,19.25,19.25,19.25,51.75,51.75,51.75,51.75,51.75,51.75,0.0,0.0,0.0,0.0,0.0,0.0,3.28,3.28,3.28,3.28,3.28,3.28,15.0,15.0,15.0,15.0,15.0,15.0,452.0,452.0,452.0,452.0,452.0,452.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,1.8,1.8,1.8,1.8,1.8,1552.83,917.95,1659.0,2750.0,406.0,1318.25,281.8,64.25,297.0,339.0,184.0,79.0
0.0,0.0,1.0,0.0,0.0,1.0,4.75,4.75,4.75,4.75,4.75,4.75,52.75,52.75,52.75,52.75,52.75,52.75,4.5,4.5,4.5,4.5,4.5,4.5,1.93,1.93,1.93,1.93,1.93,1.93,19.0,19.0,19.0,19.0,19.0,19.0,58.75,58.75,58.75,58.75,58.75,58.75,0.0,0.0,0.0,0.0,0.0,0.0,3.32,3.32,3.32,3.32,3.32,3.32,14.0,14.0,14.0,14.0,14.0,14.0,464.0,464.0,464.0,464.0,464.0,464.0,3.0,3.0,3.0,3.0,3.0,3.0,1.9,1.9,1.9,1.9,1.9,1.9,1589.17,974.98,1675.0,2957.0,417.0,1332.25,282.2,73.03,302.0,360.0,172.0,73.0
0.0,0.0,1.0,0.0,0.0,1.0,4.75,4.75,4.75,4.75,4.75,4.75,65.75,65.75,65.75,65.75,65.75,65.75,0.0,0.0,0.0,0.0,0.0,0.0,1.88,1.88,1.88,1.88,1.88,1.88,19.75,19.75,19.75,19.75,19.75,19.75,26.25,26.25,26.25,26.25,26.25,26.25,0.0,0.0,0.0,0.0,0.0,0.0,3.27,3.27,3.27,3.27,3.27,3.27,15.0,15.0,15.0,15.0,15.0,15.0,414.0,414.0,414.0,414.0,414.0,414.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,1.9,1.9,1.9,1.9,1.9,1641.67,1032.12,1717.5,3159.0,468.0,1374.75,281.0,72.77,298.0,360.0,168.0,59.0
1.0,0.0,1.0,0.0,0.0,1.0,4.75,4.75,4.75,4.75,4.75,4.75,103.0,103.0,103.0,103.0,103.0,103.0,3.25,3.25,3.25,3.25,3.25,3.25,1.95,1.95,1.95,1.95,1.95,1.95,18.75,18.75,18.75,18.75,18.75,18.75,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,3.15,3.15,3.15,3.15,3.15,15.0,15.0,15.0,15.0,15.0,15.0,286.0,286.0,286.0,286.0,286.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,2.1,2.1,2.1,2.1,1683.83,1090.83,1749.5,3337.0,470.0,1398.0,282.2,71.3,301.0,374.0,182.0,54.0
1.0,0.0,1.0,0.0,0.0,2.0,4.75,4.75,4.75,4.75,4.75,4.75,99.75,99.75,99.75,99.75,99.75,99.75,2.25,2.25,2.25,2.25,2.25,2.25,1.88,1.88,1.88,1.88,1.88,1.88,18.75,18.75,18.75,18.75,18.75,18.75,13.75,13.75,13.75,13.75,13.75,13.75,0.0,0.0,0.0,0.0,0.0,0.0,3.12,3.12,3.12,3.12,3.12,3.12,15.0,15.0,15.0,15.0,15.0,15.0,182.0,182.0,182.0,182.0,182.0,182.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1706.0,1172.5,1778.0,3526.0,417.0,1432.75,276.2,72.71,297.0,362.0,169.0,61.0
1.0,0.0,1.0,0.0,0.0,2.0,4.75,4.75,4.75,4.75,4.75,4.75,86.0,86.0,86.0,86.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,1.9,1.9,1.9,1.9,18.75,18.75,18.75,18.75,18.75,18.75,23.25,23.25,23.25,23.25,23.25,23.25,0.0,0.0,0.0,0.0,0.0,0.0,3.25,3.25,3.25,3.25,3.25,3.25,15.0,15.0,15.0,15.0,15.0,15.0,88.0,88.0,88.0,88.0,88.0,88.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,1.9,1.9,1.9,1.9,1.9,1673.83,1106.83,1757.5,3293.0,433.0,1492.25,281.6,78.19,303.0,381.0,169.0,53.0
0.0,0.0,2.0,0.0,0.0,2.0,4.75,4.75,4.75,4.75,4.75,4.75,85.25,85.25,85.25,85.25,85.25,85.25,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,1.9,1.9,1.9,1.9,19.75,19.75,19.75,19.75,19.75,19.75,22.0,22.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,3.03,3.03,3.03,3.03,3.03,14.0,14.0,14.0,14.0,14.0,14.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1720.83,1136.78,1744.5,3218.0,430.0,1774.75,286.4,76.08,306.0,375.0,173.0,64.0
0.0,0.0,1.0,0.0,0.0,2.0,4.75,4.75,4.75,4.75,4.75,4.75,97.25,97.25,97.25,97.25,97.25,97.25,0.0,0.0,0.0,0.0,0.0,0.0,1.88,1.88,1.88,1.88,1.88,1.88,20.75,20.75,20.75,20.75,20.75,20.75,25.75,25.75,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,2.85,2.85,2.85,2.85,2.85,2.85,14.0,14.0,14.0,14.0,14.0,14.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1821.17,1276.55,1724.0,3498.0,426.0,2050.75,284.6,77.32,316.0,363.0,164.0,66.0
0.0,0.0,1.0,1.0,0.0,1.0,3.75,3.75,3.75,3.75,3.75,3.75,73.75,73.75,73.75,73.75,73.75,73.75,4.75,4.75,4.75,4.75,4.75,4.75,1.85,1.85,1.85,1.85,1.85,1.85,21.5,21.5,21.5,21.5,21.5,21.5,37.75,37.75,37.75,37.75,37.75,37.75,0.0,0.0,0.0,0.0,0.0,0.0,2.65,2.65,2.65,2.65,2.65,2.65,14.0,14.0,14.0,14.0,14.0,14.0,33.0,33.0,33.0,33.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1925.5,1384.67,1783.5,3680.0,451.0,2316.5,281.8,80.57,306.0,374.0,162.0,71.0
0.0,0.0,2.0,1.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,104.25,104.25,104.25,104.25,104.25,104.25,2.25,2.25,2.25,2.25,2.25,2.25,1.83,1.83,1.83,1.83,1.83,1.83,23.25,23.25,23.25,23.25,23.25,23.25,52.0,52.0,52.0,52.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,2.48,2.48,2.48,2.48,2.48,14.0,14.0,14.0,14.0,14.0,14.0,67.0,67.0,67.0,67.0,67.0,67.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2024.67,1499.82,1841.5,3835.0,464.0,2611.75,281.4,75.93,310.0,366.0,169.0,70.0
0.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,116.0,116.0,116.0,116.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,1.78,1.78,1.78,1.78,1.78,24.25,24.25,24.25,24.25,24.25,24.25,93.5,93.5,93.5,93.5,93.5,93.5,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.4,2.4,2.4,14.0,14.0,14.0,14.0,14.0,14.0,67.0,67.0,67.0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2148.83,1640.39,1972.5,4052.0,440.0,2919.25,282.4,80.79,304.0,381.0,167.0,72.0
0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,113.5,113.5,113.5,113.5,113.5,113.5,0.0,0.0,0.0,0.0,0.0,0.0,1.68,1.68,1.68,1.68,1.68,1.68,25.25,25.25,25.25,25.25,25.25,25.25,71.0,71.0,71.0,71.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,2.22,2.22,2.22,2.22,2.22,15.0,15.0,15.0,15.0,15.0,15.0,111.0,111.0,111.0,111.0,111.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2249.83,1760.25,2064.0,4234.0,453.0,3199.5,278.6,85.61,296.0,371.0,148.0,80.0
0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,119.25,119.25,119.25,119.25,119.25,119.25,0.75,0.75,0.75,0.75,0.75,0.75,1.58,1.58,1.58,1.58,1.58,1.58,25.5,25.5,25.5,25.5,25.5,25.5,86.5,86.5,86.5,86.5,86.5,86.5,0.0,0.0,0.0,0.0,0.0,0.0,2.35,2.35,2.35,2.35,2.35,2.35,14.0,14.0,14.0,14.0,14.0,14.0,155.0,155.0,155.0,155.0,155.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,1.9,1.9,1.9,1.9,2158.33,1632.67,2126.0,3984.0,457.0,2938.25,280.0,81.53,307.0,367.0,157.0,79.0
